Product name,ASIN,Condition,Total orders,NCX orders,Fulfilled by,SKU,NCX rate,Top NCX reason,NCX Review Rate,NCX Return Rate,Last updated,pcxHealth
"Vive XL Wheelchair Bag - Waterproof, Scratch-Resistant, Double-Stitched, Machine Washable Accessory for Adults, Seniors, 15 Colors - Storage Walker Backpack to Hang on Back of Wheel Chair","B00WLF6FBA","New",343,14,"Amazon","X000RKG2UV","4.08%","Performance or quality not adequate
50%","0%","4.08%","Feb 14, 2025","Good"
"Vive Walker Ski Glides & Covers 4 PCS - Tennis Ball Accessories Sliders for Seniors, Universal, Heavy Duty - Precut Medical Folding Rolling Slider Replacement Feet Coaster Cap Gliders, Durable","B00WFRQXRU","New",776,23,"Amazon","X000RI4OVH","2.96%","Performance or quality not adequate
73%","0%","2.84%","Feb 14, 2025","Good"
"Vive Heavy Duty Shower Chair - Adjustable Shower Stool & Bathtub Seat for Inside Tub - for Elderly, Seniors, Handicap & Disabled Adults - Non-Slip, Supports 550 lbs (Standard)","B00WFLRBM2","New",14,0,"Amazon","X000RI1ZI7","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Under Desk Bike Pedal Exerciser - Stationary Exercise Leg Peddler - Low Impact, Portable Mini Cycle Bike for Under Your Office Desk - For Arm or Foot - Small, Sit-Down Recumbent Equipment Machine","B00W46YILA","New",1,0,"Amazon","X000RE4RDV","0%","--","0%","0%","Nov 13, 2024","Excellent"
"Vive Wrist Brace - Carpal Tunnel Hand Compression Support Wrap for Men, Women, Tendinitis, Bowling, Sports Injuries Pain Relief - Removable Splint - Universal Ergonomic Fit (Black, Right)","B00VXEF46M","New",10,1,"Amazon","X000RC0M6J","10%","Too Large
100%","0%","10%","Feb 14, 2025","Good"
"Vive Wrist Brace - Carpal Tunnel Hand Compression Support Wrap for Men, Women, Tendinitis, Bowling, Sports Injuries Pain Relief - Removable Splint - Universal Ergonomic Fit (Black, Left)","B00VXEF5DO","New",63,4,"Amazon","X000RC0M5Z","6.35%","Performance or quality not adequate
100%","0%","6.35%","Feb 14, 2025","Good"
"Vive Arthritis Gloves - Men, Women Rheumatoid Compression Hand Glove for Osteoarthritis- Arthritic Joint Pain Relief - Carpal Tunnel Wrist Support - Open Finger, Fingerless Thumb for Computer Typing","B00VTR6MRI","New",392,26,"Amazon","X000RBEPM7","6.63%","Performance or quality not adequate
46%","0%","6.63%","Feb 14, 2025","Good"
"Vive Arthritis Gloves - Men, Women Rheumatoid Compression Hand Glove for Osteoarthritis- Arthritic Joint Pain Relief - Carpal Tunnel Wrist Support - Open Finger, Fingerless Thumb for Computer Typing","B00VTR6MDM","New",625,29,"Amazon","X000RBEPLX","4.64%","Performance or quality not adequate
65%","0%","4.48%","Feb 14, 2025","Good"
"Xtra-Comfort Lumbar Support Cushion - Lower Back Pillow for Office Chair, Car, Men, Women, Gaming - Ergonomic Orthopedic Backrest Foam Roll and Adjustable Strap for Therapeutic Pain Relief","B00U6GTB0I","New",4,0,"Amazon","X000QLZ2KR","0%","--","0%","0%","Feb 3, 2025","Excellent"
"Vive Long Shoe Horn with Handle for Seniors (23"") - Sock Remover and Long Handled Shoehorn for Men & Women - Boot, Shoe Helper and Sock Aid - Adjustable Extra Reach with Patent-Pending Foldable Design","B00TZ7JI7U","New",173,7,"Amazon","X000QIC8I9","4.05%","Performance or quality not adequate
71%","0%","4.05%","Feb 14, 2025","Good"
"Vive Alternating Air Pressure Mattress Pad - The Original Bed Sore Prevention Solution - Hospital & Home Mattress Topper - Includes Waterproof, Heat Resistant Ulcer Cushion Pad & Whisper Quiet Pump","B00TZ73MUY","New",261,9,"Amazon","X000QIBVRN","3.45%","Performance or quality not adequate
77%","0%","2.3%","Feb 14, 2025","Good"
"Envelop Gel Insoles for Men and Women - Shoe Heel Orthotics for Running, Hiking - Heel Cup Cushion Half Inserts - Reduce Foot Pain from Plantar Fasciitis, Spurs, Achilles and Arch Issues","B00SZ3DUO2","New",21,0,"Amazon","X000Q3QUY7","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Envelop Gel Insoles for Women, Men & Flat Feet - 3/4 Arch Support Insoles for Plantar Fasciitis, Orthotic Shoe Insoles for Foot Pain Relief","B00SZ3DUYC","New",19,2,"Amazon","X000Q3QUXX","10.53%","Performance or quality not adequate
100%","0%","10.53%","Feb 11, 2025","Good"
"ViveSole 3/4 High Heel Inserts for Women, Silicone Gel Insoles for Sandals","B00SYXHPXA","New",29,3,"Amazon","X000Q3MU4V","10.34%","Too Large
33%","0%","10.34%","Feb 14, 2025","Fair"
"VIVEsole Hammer Toe Crest Cushion & Buttress Pad - Reduces Pressure from Calluses & Hammer Toes (Pair) - For Left & Right Feet - Toe Separator Corrector for Curled, Crooked, Curved, Overlapping Toes","B00SX9T4QG","New",38,0,"Amazon","X000Q2UOFJ","0%","--","0%","0%","Feb 13, 2025","Excellent"
"VIVEsole Bunion Guard for Women (2 Pack) - Big Toe Silicone Gel Pads - Shield Separators Protectors for Bunion Relief - Toe Separator Cushions for Foot Bunions - Toe Spacer Spreader Sock Shoe Inserts","B00SX0PWPM","New",17,0,"Amazon","X000Q2LFR5","0%","--","0%","0%","Feb 13, 2025","Excellent"
"ViveSole Toe Separators for Men & Women Medium (2 Pairs) - Silicone Gel Spreaders - Therapeutic Spa Stretchers for Plantar Fasciitis, Bunions, Overlapping Hammer Toe Spacers - Metatarsal Yoga Cushion","B00SVEW9IS","New",159,0,"Amazon","X000Q1XHC7","0%","--","0%","0%","Feb 14, 2025","Excellent"
"VIVEsole Toe Separators for Men & Women Medium (2 Pairs) - Silicone Gel Spreaders - Therapeutic Spa Stretchers for Plantar Fasciitis, Bunions, Overlapping Hammer Toe Spacers - Metatarsal Yoga Cushion","B00SVEW9J2","New",459,8,"Amazon","X000Q1XHBX","1.74%","Performance or quality not adequate
62%","0%","1.74%","Feb 14, 2025","Good"
"Vive Folding Cane - Foldable Walking Cane for Men, Women - Fold-up, Collapsible, Lightweight, Adjustable, Portable Hand Walking Stick - Balancing Mobility Aid - Comfortable Ergonomic Handle","B00RKJUPS6","New",1289,25,"Amazon","X000Q15BPN","1.94%","Performance or quality not adequate
64%","0%","1.86%","Feb 14, 2025","Good"
"Vive Walking Cane for Women, Men, Elderly - Patented Offset Grip - Lightweight Adjustable Walking Aid with a Non-Slip Tip - Sturdy Balancing Mobility Aid for Seniors, Supports Up to 250lbs","B00RKK1VU6","New",1,0,"Amazon","X000Q15AXB","0%","--","0%","0%","Dec 10, 2024","Good"
"Vive Precision Blood Pressure Monitor - Upper Arm High Heart Rate Digital Sphygmomanometer BP Cuff Machine - Automatic Accurate Home Use BPM System for Hypertension- Pregnancy Must Have","B00SNRIWPC","New",33,0,"Amazon","X000PZRVCL","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Suction Cup Grabber Reacher 32"" - Elderly Grab It Reaching Pickup Tool Heavy Duty for Seniors - Trash, Sticks, Litter Picker Upper - Extra Long Reach Handle & Handy Extension Arm Claw","B00O47ILVA","New",326,3,"Amazon","X000O8JB59","0.92%","Defective item
66%","0%","0.61%","Feb 14, 2025","Good"
"ViveSole 3/4 Plantar Fasciitis Insoles for Women and Men - Orthopedic Inserts for Flat Feet, Arch Support, Fatigue, and Lower Back Pain Relief - Non Odor Foam Cup Support","B00LMEIBNG","New",15,2,"Amazon","X000MFGWR9","13.33%","Performance or quality not adequate
50%","0%","13.33%","Feb 8, 2025","Good"
"ViveSole 3/4 Plantar Fasciitis Insoles for Women and Men - Orthopedic Inserts for Flat Feet, Arch Support, Fatigue, and Lower Back Pain Relief - Non Odor Foam Cup Support","B00LMEIBQS","New",2,0,"Amazon","X000MFGWQZ","0%","--","0%","0%","Jan 31, 2025","Excellent"
"ViveSole 3/4 Plantar Fasciitis Insoles for Women and Men - Orthopedic Inserts for Flat Feet, Arch Support, Fatigue, and Lower Back Pain Relief - Non Odor Foam Cup Support","B00LMEIBWC","New",7,0,"Amazon","X000MFGWQP","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vivesole Plantar Fasciitis Inserts for Men & Women - Shoe Insoles for Arch Support, Flat Feet, Pain Relief - Firm Foam OrthoticSoles for Work, Running - Fit Boots and Sneakers","B00LME516Q","New",3,0,"Amazon","X000MFGWQF","0%","--","0%","0%","Feb 4, 2025","Excellent"
"ViveSole 3/4 Plantar Fasciitis Insoles for Women and Men - Orthopedic Inserts for Flat Feet, Arch Support, Fatigue, and Lower Back Pain Relief - Non Odor Foam Cup Support","B00LMEIBRW","New",17,2,"Amazon","X000MFGWQ5","11.76%","Performance or quality not adequate
100%","0%","11.76%","Feb 7, 2025","Good"
"ViveSole 3/4 Plantar Fasciitis Insoles for Women and Men - Orthopedic Inserts for Flat Feet, Arch Support, Fatigue, and Lower Back Pain Relief - Non Odor Foam Cup Support","B00LMEIBTU","New",7,0,"Amazon","X000MFGWPV","0%","--","0%","0%","Feb 12, 2025","Excellent"
"ViveSole Plantar Fasciitis Inserts for Men & Women - Shoe Insoles for Arch Support, Flat Feet, Pain Relief - Firm Foam OrthoticSoles for Work, Running - Fit Boots and Sneakers","B00LME519S","New",17,0,"Amazon","X000MFGWPL","0%","--","0%","0%","Feb 9, 2025","Excellent"
"ViveSole Plantar Fasciitis Inserts for Men & Women - Shoe Insoles for Arch Support, Flat Feet, Pain Relief - Firm Foam OrthoticSoles for Work, Running - Fit Boots and Sneakers","B00LME518Y","New",18,0,"Amazon","X000MFGWPB","0%","--","0%","0%","Feb 13, 2025","Excellent"
"ViveSole Plantar Fasciitis Inserts for Men & Women - Shoe Insoles for Arch Support, Flat Feet, Pain Relief - Firm Foam OrthoticSoles for Work, Running - Fit Boots and Sneakers","B00LME51A2","New",14,0,"Amazon","X000MFGWP1","0%","--","0%","0%","Feb 14, 2025","Good"
"ViveSole Plantar Fasciitis Inserts for Men & Women - Shoe Insoles for Arch Support, Flat Feet, Pain Relief - Firm Foam OrthoticSoles for Work, Running - Fit Boots and Sneakers","B00LME517A","New",14,0,"Amazon","X000MFGWOR","0%","--","0%","0%","Feb 13, 2025","Good"
"Vive Ankle Compression Socks Women & Men (Pair) - Ankle Sleeve with Elastic Stabilizer Support for Plantar Fasciitis, Achilles Tendonitis, Arthritis, Sprains, Strains, Heels Spurs","B00LFPJVCW","New",27,6,"Amazon","X000MBJ937","22.22%","Performance or quality not adequate
66%","0%","22.22%","Sep 16, 2024","Good"
"Vive Elbow Sleeves (Pair) - Compression Support Brace for Tendonitis Prevention, Recovery, Joint Pain Relief, Golfers, Tennis, Weightlifting, Basketball, Sports Stabilizer - Men, Women","B00LFPRPIY","New",6,0,"Amazon","X000MBJ92X","0%","--","0%","0%","Feb 9, 2025","Excellent"
"Vive Ankle Compression Socks Women & Men (Pair) - Ankle Sleeve with Elastic Stabilizer Support for Plantar Fasciitis, Achilles Tendonitis, Arthritis, Sprains, Strains, Heels Spurs","B00LFPJVG8","New",6,0,"Amazon","X000MBJ91J","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Envelop Gel Insoles for Men & Women - Shoe Inserts for Walking, Running, Hiking, Standing All Day - Cushion Soles for Heels, Arch Support, Plantar Fasciitis, Flat Feet - Fit Sneakers, Boots (1 Pair)","B00L3KYEEO","New",135,3,"Amazon","X000M3RKOZ","2.22%","Performance or quality not adequate
66%","0%","2.22%","Feb 14, 2025","Good"
"Envelop Gel Insoles for Men & Women - Shoe Inserts for Walking, Running, Hiking, Standing All Day - Cushion Soles for Heels, Arch Support, Plantar Fasciitis, Flat Feet - Fit Sneakers, Boots (1 Pair)","B00L3KYEFS","New",51,0,"Amazon","X000M3RKOP","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Envelop 3/4 Arch Support Inserts for Men and Women - Orthotic Shoe Insoles for Plantar Fasciitis, Flat Feet, Over-Pronation, Tendonitis, Foot Pain Relief - for Running and Basketball (M)","B00KBZYRXK","new",29,2,"Amazon","X000LKKIBV","6.9%","Performance or quality not adequate
100%","0%","6.9%","Jan 20, 2025","Excellent"
"Envelop 3/4 Arch Support Inserts for Men and Women - Orthotic Shoe Insoles for Plantar Fasciitis, Flat Feet, Over-Pronation, Tendonitis, Foot Pain Relief - for Running and Basketball (L)","B00KBZYRZS","new",33,1,"Amazon","X000LKKIBL","3.03%","Performance or quality not adequate
100%","0%","3.03%","Jan 27, 2025","Excellent"
"Envelop 3/4 Arch Support Inserts for Men and Women - Orthotic Shoe Insoles for Plantar Fasciitis, Flat Feet, Over-Pronation, Tendonitis, Foot Pain Relief - for Running and Basketball (XS)","B00KBZYRZ8","New",18,0,"Amazon","X000LKKIBB","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Envelop 3/4 Arch Support Inserts for Men and Women - Orthotic Shoe Insoles for Plantar Fasciitis, Flat Feet, Over-Pronation, Tendonitis, Foot Pain Relief - for Running and Basketball (S)","B00KBZYRYE","New",16,1,"Amazon","X000LKKIB1","6.25%","Performance or quality not adequate
100%","0%","6.25%","Feb 14, 2025","Good"
"Envelop 3/4 Arch Support Inserts for Men and Women - Orthotic Shoe Insoles for Plantar Fasciitis, Flat Feet, Over-Pronation, Tendonitis, Foot Pain Relief - for Running and Basketball (XL)","B00KBZYS1Q","New",13,1,"Amazon","X000LKKIAR","7.69%","Performance or quality not adequate
100%","0%","7.69%","Feb 12, 2025","Excellent"
"Envelop Ultra Thin Insoles for Men and Women - High Arch Support Insoles for Flat Feet & Plantar Fasciitis Pain Relief - Shoe Insert Orthotics for Plantar Fasciitis, Metatarsalgia, Heel Spurs","B00KBZEY38","New",10,1,"Amazon","X000LKH41X","10%","Performance or quality not adequate
100%","0%","10%","Feb 14, 2025","Good"
"Envelop Ultra Thin Insoles for Men and Women - High Arch Support Insoles for Flat Feet & Plantar Fasciitis Pain Relief - Shoe Insert Orthotics for Plantar Fasciitis, Metatarsalgia, Heel Spurs","B00KBZEY3S","New",2,0,"Amazon","X000LKH41N","0%","--","0%","0%","Feb 13, 2025","Good"
"Envelop Ultra Thin Insoles for Men and Women - High Arch Support Insoles for Flat Feet & Plantar Fasciitis Pain Relief - Shoe Insert Orthotics for Plantar Fasciitis, Metatarsalgia, Heel Spurs","B00KBZEXZC","New",11,0,"Amazon","X000LKH41D","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Envelop Ultra Thin Insoles for Men and Women - High Arch Support Insoles for Flat Feet & Plantar Fasciitis Pain Relief - Shoe Insert Orthotics for Plantar Fasciitis, Metatarsalgia, Heel Spurs","B00KBZEXY8","New",50,1,"Amazon","X000LKH413","2%","Performance or quality not adequate
100%","0%","2%","Feb 14, 2025","Good"
"Envelop Ultra Thin Insoles for Men and Women - High Arch Support Insoles for Flat Feet & Plantar Fasciitis Pain Relief - Shoe Insert Orthotics for Plantar Fasciitis, Metatarsalgia, Heel Spurs","B00KBZEXZM","New",37,1,"Amazon","X000LKH40T","2.7%","Performance or quality not adequate
100%","0%","2.7%","Feb 14, 2025","Good"
"ViveSole Moleskin Padding Roll (2"" x 5 Yards) - Blister Prevention Tape - Pad Protection for Foot, Heel, Toe, Callus - Adhesive Anti-Blister Large Pad - Feet Healing, XL Bandage Cushion","B01N27UZ21","New",9,1,"Merchant","U1-OTSD-G0KYFBM","11.11%","Performance or quality not adequate
100%","0%","0%","Oct 10, 2024","Very poor"
"Vive Copper Arthritis Gloves - Full Hand Compression Touchscreen Finger - For Carpal Tunnel, Rheumatoid, Joint Pain, Inflammation - Flexible Wrist and Thumb Pressure Relief for Typing - For Men, Women","B08KSJ5P8T","New",16,0,"Merchant","SUP2063BLKMFBM","0%","--","0%","0%","Jan 28, 2025","Excellent"
"Vive Finger Sleeves (30 Pack) - Compression Cushion for Arthritis, Swelling, Joint Pain Relief - Thumb & Index Guard Wraps Basketball, Golf, Crochet, Writing, & More - Support Protectors for Sports","B088J2BVSH","New",30,0,"Merchant","SUP2051GRYFBM","0%","--","0%","0%","Feb 6, 2025","Excellent"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X6FSW76","New",6,0,"Merchant","SUP2016BLKMFBM","0%","--","0%","0%","Nov 21, 2024","Excellent"
"Vive Compression Stockings for Women, Men | 15-20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X7FXNZM","New",1,0,"Merchant","SUP2016BLKLFBM","0%","--","0%","0%","Jan 7, 2025","Excellent"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X7DW7H7","New",33,1,"Merchant","SUP2016BGEXLFBM","3.03%","Wrong item was sent
100%","0%","0%","Feb 14, 2025","Excellent"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X5M4JKM","New",1,0,"Merchant","SUP2016BGESFBM","0%","--","0%","0%","Dec 23, 2024","Excellent"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X6H4PR8","New",6,0,"Merchant","SUP2016BGELFBM","0%","--","0%","0%","Jan 13, 2025","Good"
"Vive Wearable Ice Packs for Back Pain - Back Brace with Ice Pack - Ice Belt for Lower Back Pain - Gel Ice Pack Back for Sciatica Relief Men, Women - Compression Hot Cold Therapy for Injuries Reusable","B07WRDZ986","New",6,0,"Merchant","SUP2012GRYFBM","0%","--","0%","0%","Sep 23, 2024","Excellent"
"Vive Arch Support Sleeves - Compression Bands for Plantar Fasciitis, Foot Care, Heel Spurs, Flat and Fallen Arches and Feet Pain Relief - Orthotic Gel Cushion Sock Brace - for Men and Women - (Pair)","B07WDD17B2","New",12,0,"Merchant","SUP2011PNKFBM","0%","--","0%","0%","Oct 2, 2024","Excellent"
"Vive Finger Splints - Mallet Brace For Trigger, Middle, Pinky, Ring, Dislocated Thumb Support - Metal Aluminum Immobilizer with Foam (3 Count (Pack of 1))","B07W5K3LFX","New",3,0,"Merchant","SUP2010ALUFBM","0%","--","0%","0%","Aug 13, 2024","Excellent"
"Vive Hinged Knee Brace with Side Stabilizers - Stabilizing Support with Open Patella for ACL, MCL, Meniscus Injury Tear - for Women & Men - Athletic Compression Wrap for Joint & Pain Relief","B07W7NPP6G","New",1,0,"Merchant","SUP2009BLKFBM","0%","--","0%","0%","Jan 9, 2025","Excellent"
"Vive Stand Assist - Mobility Standing Aid Rail for Couch, Chair - Assistance Handle for Patients, Elderly, Seniors and Disabled - Safety Grab Bar for Sitting, Sofa, Home - Adjustable, Portable Device","B07L4ZC5KJ","New",136,10,"Merchant","SUP1090BLKFBM","7.35%","Performance or quality not adequate
30%","0%","7.35%","Dec 31, 2024","Good"
"Vive Tennis Elbow Brace for Men & Women 2 Pack - Tendonitis Elbow Brace For Bursitis, Golfers Elbow, Medial Epicondylitis, Arthritis & Pain Relief - Arm Support Band, Adjustable Forearm Pain Relief (Black)","B07CJKS4DC","New",5,0,"Merchant","SUP1083BLKFBM","0%","--","0%","0%","Feb 6, 2025","Excellent"
"Vive Wrist Compression Sleeves for Women & Men (Pair) - Elastic Support Wristband for Pain Relief & Circulation - Wrist Support for Carpal Tunnel, Arthritis, Tendonitis - Great for Sports Injury","B07957SLHZ","New",36,0,"Merchant","SUP1077SFBM","0%","--","0%","0%","Jan 31, 2025","Excellent"
"Vive Wrist Compression Sleeves for Women & Men (Pair) - Elastic Support Wristband for Pain Relief & Circulation - Wrist Support for Carpal Tunnel, Arthritis, Tendonitis - Great for Sports Injury","B07XVQT7CJ","New",2,0,"Merchant","SUP1077MFBM","0%","--","0%","0%","Jan 13, 2025","Good"
